name	logFC	P.Value	t
RCL1	-0.103	1	-0.712539
LPGAT1	-0.103	1	-0.712539
NCAPG	-0.103	1	-0.712539
LIG1	-0.103	1	-0.712539
NNT	-0.103	1	-0.712539
SNAP47	-0.103	1	-0.712539
GLO1	-0.104	1	-0.719457
TWF2	-0.104	1	-0.719457
ATPAF2	-0.104	1	-0.719457
CFL1	-0.104	1	-0.719457
ALDH1B1	-0.104	1	-0.719457
CYB5R1	-0.104	1	-0.719457
GCAT	-0.104	1	-0.719457
UCKL1	-0.104	1	-0.719457
TRMT6	-0.104	1	-0.719457
C11ORF83	-0.105	1	-0.726375
ANK3	-0.105	1	-0.726375
FAM120A	-0.105	1	-0.726375
ADCK4	-0.105	1	-0.726375
BUB3	-0.105	1	-0.726375
ZNF414	-0.106	1	-0.733293
IKBKAP	-0.106	1	-0.733293
IPO5	-0.106	1	-0.733293
SRM	-0.106	1	-0.733293
PTPN23	-0.106	1	-0.733293
PRDX6	-0.106	1	-0.733293
TBPL1	-0.106	1	-0.733293
TTC21B	-0.106	1	-0.733293
GTPBP10	-0.107	1	-0.74021
LSM14B	-0.107	1	-0.74021
AASS	-0.107	1	-0.74021
RANBP3	-0.107	1	-0.74021
TTRAP	-0.107	1	-0.74021
NCOA2	-0.108	1	-0.747128
IARS	-0.108	1	-0.747128
BRIX1	-0.108	1	-0.747128
SFXN3	-0.108	1	-0.747128
AP3M1	-0.108	1	-0.747128
PPP2R1A	-0.108	1	-0.747128
RABL3	-0.108	1	-0.747128
HIP1	-0.109	1	-0.754046
NOL11	-0.109	1	-0.754046
CHTF8	-0.109	1	-0.754046
MKI67IP	-0.109	1	-0.754046
PDP1	-0.109	1	-0.754046
LONP2	-0.109	1	-0.754046
PABPN1	-0.109	1	-0.754046
DCXR	-0.11	1	-0.760964
RPS6KA1	-0.11	1	-0.760964
ETF1	-0.11	1	-0.760964
CUL1	-0.11	1	-0.760964
ORC4L	-0.11	1	-0.760964
ITPA	-0.111	1	-0.767882
RPL6	-0.111	1	-0.767882
COPG	-0.111	1	-0.767882
POLD2	-0.111	1	-0.767882
HNRNPUL2	-0.111	1	-0.767882
NUDCD2	-0.111	1	-0.767882
PKN2	-0.111	1	-0.767882
ECM29	-0.112	1	-0.7748
RAP2C	-0.112	1	-0.7748
BLVRA	-0.112	1	-0.7748
DHRS1	-0.113	1	-0.781717
PPIA	-0.113	1	-0.781717
YWHAE	-0.113	1	-0.781717
SRP72	-0.113	1	-0.781717
ACAT1	-0.113	1	-0.781717
PANK4	-0.113	1	-0.781717
CNOT8	-0.113	1	-0.781717
FNDC3A	-0.114	1	-0.788635
QARS	-0.114	1	-0.788635
SARS	-0.114	1	-0.788635
SGPL1	-0.114	1	-0.788635
USP14	-0.115	1	-0.795553
VTN	-0.115	1	-0.795553
DCTN1	-0.115	1	-0.795553
RARS	-0.115	1	-0.795553
GRB10	-0.115	1	-0.795553
DCP1B	-0.115	1	-0.795553
BBX	-0.115	1	-0.795553
CUL5	-0.116	1	-0.802471
SYMPK	-0.116	1	-0.802471
RNF213	-0.116	1	-0.802471
IPO11	-0.116	1	-0.802471
C3ORF31	-0.116	1	-0.802471
PPME1	-0.116	1	-0.802471
RPL13	-0.117	1	-0.809389
USP9X	-0.117	1	-0.809389
SLC25A17	-0.117	1	-0.809389
NARS	-0.117	1	-0.809389
BZW2	-0.117	1	-0.809389
MTHFD1	-0.117	1	-0.809389
PSMA3	-0.117	1	-0.809389
GCN1L1	-0.117	1	-0.809389
AP1M1	-0.117	1	-0.809389
PEX1	-0.117	1	-0.809389
GTPBP5	-0.117	1	-0.809389
HCFC1	-0.118	1	-0.816307
STRAP	-0.118	1	-0.816307
WDR8	-0.118	1	-0.816307
PIAS1	-0.118	1	-0.816307
LRRC40	-0.118	1	-0.816307
PIK3C2A	-0.119	1	-0.823225
TMTC3	-0.119	1	-0.823225
DCAKD	-0.119	1	-0.823225
ANKFY1	-0.12	1	-0.830142
DSCR3	-0.12	1	-0.830142
ACAD11	-0.121	1	-0.83706
SMARCA1	-0.121	1	-0.83706
AP1G1	-0.121	1	-0.83706
CHORDC1	-0.121	1	-0.83706
PDLIM7	-0.121	1	-0.83706
NKIRAS2	-0.121	1	-0.83706
GTF3C2	-0.122	1	-0.843978
EPB41L2	-0.122	1	-0.843978
PDCD6	-0.122	1	-0.843978
UBE2O	-0.122	1	-0.843978
PIGG	-0.123	1	-0.850896
DDX11	-0.123	1	-0.850896
STK24	-0.123	1	-0.850896
PIR	-0.123	1	-0.850896
ATP1B3	-0.123	1	-0.850896
ITPR3	-0.124	1	-0.857814
TPX2	-0.124	1	-0.857814
TMCO1	-0.124	1	-0.857814
URGCP	-0.124	1	-0.857814
MT-ND2	-0.124	1	-0.857814
ZFP1	-0.124	1	-0.857814
TRMT2A	-0.124	1	-0.857814
GK	-0.124	1	-0.857814
ARID1A	-0.125	1	-0.864732
TUBGCP4	-0.125	1	-0.864732
SYK	-0.125	1	-0.864732
TALDO1	-0.125	1	-0.864732
GPR107	-0.126	1	-0.87165
RBMX	-0.126	1	-0.87165
SMARCB1	-0.126	1	-0.87165
SPCS3	-0.126	1	-0.87165
CDC27	-0.126	1	-0.87165
DARS2	-0.126	1	-0.87165
CHEK2	-0.126	1	-0.87165
DAK	-0.127	1	-0.878567
TRMT5	-0.127	1	-0.878567
ANAPC1	-0.127	1	-0.878567
NAA10	-0.127	1	-0.878567
PTPMT1	-0.127	1	-0.878567
TUBB4	-0.127	1	-0.878567
TUBB6	-0.127	1	-0.878567
TUBB2C	-0.127	1	-0.878567
LEPRE1	-0.128	1	-0.885485
TUBGCP2	-0.128	1	-0.885485
PFKL	-0.128	1	-0.885485
UBA5	-0.128	1	-0.885485
PTOV1	-0.129	1	-0.892403
EIF2S3	-0.129	1	-0.892403
RBM47	-0.129	1	-0.892403
APEX1	-0.129	1	-0.892403
RPS15A	-0.129	1	-0.892403
ENO1	-0.129	1	-0.892403
RAB7A	-0.13	1	-0.899321
PSMA7	-0.13	1	-0.899321
PICALM	-0.13	1	-0.899321
IFT172	-0.13	1	-0.899321
TBC1D9B	-0.13	1	-0.899321
BAT2L2	-0.13	1	-0.899321
RPL9	-0.13	1	-0.899321
GPI	-0.13	1	-0.899321
EIF4G1	-0.131	1	-0.906239
HNRPDL	-0.131	1	-0.906239
RETSAT	-0.131	1	-0.906239
MGEA5	-0.131	1	-0.906239
SLC25A23	-0.132	1	-0.913157
EEF1B2	-0.132	1	-0.913157
RPS24	-0.132	1	-0.913157
UBA3	-0.132	1	-0.913157
UBR4	-0.132	1	-0.913157
UBXN6	-0.132	1	-0.913157
XPOT	-0.133	1	-0.920075
PON2	-0.133	1	-0.920075
PLD3	-0.133	1	-0.920075
MCTS1	-0.133	1	-0.920075
PGD	-0.133	1	-0.920075
PTPN9	-0.134	1	-0.926992
NAA15	-0.134	1	-0.926992
TTC38	-0.134	1	-0.926992
CUL4B	-0.134	1	-0.926992
HSPA12A	-0.134	1	-0.926992
NKAP	-0.135	1	-0.93391
GNL3L	-0.135	1	-0.93391
TRIM25	-0.135	1	-0.93391
MKRN2	-0.135	1	-0.93391
SLC3A2	-0.135	1	-0.93391
GNA11	-0.135	1	-0.93391
PWP2	-0.135	1	-0.93391
EIF3L	-0.135	1	-0.93391
EPHA2	-0.135	1	-0.93391
RQCD1	-0.135	1	-0.93391
TUBB3	-0.135	1	-0.93391
EED	-0.136	1	-0.940828
PRPS2	-0.136	1	-0.940828
NDUFA9	-0.136	1	-0.940828
PARVB	-0.136	1	-0.940828
RPL17	-0.137	1	-0.947746
TBCE	-0.137	1	-0.947746
DNM1L	-0.137	1	-0.947746
USP4	-0.137	1	-0.947746
SFRS11	-0.137	1	-0.947746
PSPC1	-0.137	1	-0.947746
FOXP1	-0.138	1	-0.954664
MRPL23	-0.138	1	-0.954664
POLE2	-0.138	1	-0.954664
MAP4K3	-0.139	1	-0.961582
TUBB2A	-0.139	1	-0.961582
TUBB	-0.139	1	-0.961582
COG1	-0.139	1	-0.961582
PRPF4	-0.14	1	-0.9685
FASTKD1	-0.14	1	-0.9685
DDX41	-0.141	1	-0.975417
FLNB	-0.141	1	-0.975417
HEATR2	-0.141	1	-0.975417
POLA1	-0.141	1	-0.975417
CYFIP1	-0.141	1	-0.975417
GEN1	-0.141	1	-0.975417
RBPMS2	-0.141	1	-0.975417
FUCA2	-0.141	1	-0.975417
ARMC9	-0.141	1	-0.975417
TUBB2B	-0.141	1	-0.975417
SEC24A	-0.141	1	-0.975417
ULK3	-0.141	1	-0.975417
TSPYL1	-0.141	1	-0.975417
RBM19	-0.142	1	-0.982335
PTK2	-0.142	1	-0.982335
PITRM1	-0.142	1	-0.982335
MYO1B	-0.143	1	-0.989253
ABHD13	-0.143	1	-0.989253
BPHL	-0.143	1	-0.989253
NOL8	-0.143	1	-0.989253
SCYL2	-0.143	1	-0.989253
ARL6	-0.143	1	-0.989253
TSEN34	-0.143	1	-0.989253
DNAJB5	-0.143	1	-0.989253
VIPAR	-0.144	1	-0.996171
APIP	-0.144	1	-0.996171
RABL2A	-0.144	1	-0.996171
TP53BP2	-0.145	1	-1.00309
C9ORF64	-0.145	1	-1.00309
DOCK11	-0.146	1	-1.01001
GGA2	-0.146	1	-1.01001
PRPS1	-0.146	1	-1.01001
MPP6	-0.146	1	-1.01001
EIF3E	-0.146	1	-1.01001
NHLRC2	-0.146	1	-1.01001
PFKM	-0.147	1	-1.01692
SERPINH1	-0.147	1	-1.01692
HELZ	-0.147	1	-1.01692
ARL2	-0.147	1	-1.01692
OMA1	-0.147	1	-1.01692
RUFY3	-0.147	1	-1.01692
LASS6	-0.148	1	-1.02384
RBM17	-0.148	1	-1.02384
C17ORF61	-0.149	1	-1.03076
MAD1L1	-0.149	1	-1.03076
SLC35A3	-0.149	1	-1.03076
VPS13C	-0.149	1	-1.03076
MRPL24	-0.15	1	-1.03768
CMPK1	-0.15	1	-1.03768
PABPC1	-0.15	1	-1.03768
MED12	-0.15	1	-1.03768
VPS36	-0.15	1	-1.03768
CNOT10	-0.15	1	-1.03768
MAP2K1	-0.15	1	-1.03768
SLC12A2	-0.15	1	-1.03768
TRAPPC5	-0.15	1	-1.03768
EPB41L3	-0.151	1	-1.0446
C3ORF26	-0.151	1	-1.0446
OSBPL11	-0.151	1	-1.0446
FBL	-0.151	1	-1.0446
GDI2	-0.151	1	-1.0446
UBTF	-0.151	1	-1.0446
WRNIP1	-0.152	1	-1.05151
RICTOR	-0.152	1	-1.05151
UBA1	-0.152	1	-1.05151
PDPK1	-0.153	1	-1.05843
GLMN	-0.153	1	-1.05843
DNAJB6	-0.154	1	-1.06535
FPGT	-0.154	1	-1.06535
PRKD2	-0.155	1	-1.07227
RPS6KB1	-0.155	1	-1.07227
MRPL9	-0.155	1	-1.07227
CDYL	-0.155	1	-1.07227
NLRX1	-0.155	1	-1.07227
MST4	-0.155	1	-1.07227
FAM49A	-0.155	1	-1.07227
COPS2	-0.156	1	-1.07919
ZNF385A	-0.156	1	-1.07919
NDRG3	-0.156	1	-1.07919
GCDH	-0.156	1	-1.07919
TBC1D7	-0.156	1	-1.07919
STARD9	-0.157	1	-1.0861
EHHADH	-0.157	1	-1.0861
SNF8	-0.157	1	-1.0861
EIF5A	-0.157	1	-1.0861
DYNC1LI2	-0.157	1	-1.0861
RNPEP	-0.157	1	-1.0861
MT-ND1	-0.157	1	-1.0861
ACO1	-0.157	1	-1.0861
PPP2CB	-0.157	1	-1.0861
PTPN14	-0.158	1	-1.09302
ARF4	-0.158	1	-1.09302
ARF5	-0.158	1	-1.09302
DLAT	-0.158	1	-1.09302
CNN3	-0.158	1	-1.09302
SERPINB1	-0.158	1	-1.09302
CSK	-0.159	1	-1.09994
ZCCHC17	-0.16	1	-1.10686
COG7	-0.16	1	-1.10686
MYO1D	-0.161	1	-1.11377
DDT	-0.161	1	-1.11377
PKM2	-0.161	1	-1.11377
PYGB	-0.161	1	-1.11377
HSPD1	-0.162	1	-1.12069
SEC31A	-0.163	1	-1.12761
ZNF512B	-0.163	1	-1.12761
KLHL9	-0.163	1	-1.12761
PRUNE	-0.164	1	-1.13453
NDUFA7	-0.164	1	-1.13453
PRKAR2B	-0.164	1	-1.13453
DUS3L	-0.164	1	-1.13453
ATIC	-0.165	1	-1.14145
POLR2B	-0.165	1	-1.14145
ZDHHC17	-0.165	1	-1.14145
ACP1	-0.165	1	-1.14145
GNE	-0.166	1	-1.14836
AK6	-0.166	1	-1.14836
TBC1D4	-0.166	1	-1.14836
LGTN	-0.166	1	-1.14836
TIPRL	-0.166	1	-1.14836
DGKA	-0.166	1	-1.14836
UBAP2L	-0.166	1	-1.14836
BCCIP	-0.167	1	-1.15528
CAPN2	-0.167	1	-1.15528
GARS	-0.168	1	-1.1622
IDE	-0.168	1	-1.1622
HPRT1	-0.168	1	-1.1622
MTX3	-0.169	1	-1.16912
PKN1	-0.169	1	-1.16912
PIK3C3	-0.169	1	-1.16912
CAMK2D	-0.17	1	-1.17604
VTA1	-0.17	1	-1.17604
GSPT1	-0.17	1	-1.17604
AURKA	-0.17	1	-1.17604
ANAPC7	-0.17	1	-1.17604
SNX7	-0.17	1	-1.17604
SH3PXD2B	-0.17	1	-1.17604
AIMP2	-0.171	1	-1.18295
AP2B1	-0.171	1	-1.18295
UBE2I	-0.171	1	-1.18295
PKP2	-0.172	1	-1.18987
BRE	-0.173	1	-1.19679
GTPBP1	-0.174	1	-1.20371
EEF1A2	-0.174	1	-1.20371
BZW1	-0.175	1	-1.21062
YARS	-0.175	1	-1.21062
SMEK1	-0.175	1	-1.21062
EEF1A1	-0.176	1	-1.21754
TROVE2	-0.176	1	-1.21754
AKT1	-0.176	1	-1.21754
ISG20L2	-0.177	1	-1.22446
MPP1	-0.177	1	-1.22446
SMARCAL1	-0.178	1	-1.23138
FADS1	-0.178	1	-1.23138
NAF1	-0.178	1	-1.23138
FBXO9	-0.179	1	-1.2383
C15ORF24	-0.179	1	-1.2383
GATAD1	-0.179	1	-1.2383
MTPAP	-0.18	1	-1.24521
EXOC1	-0.18	1	-1.24521
NIP7	-0.181	1	-1.25213
LARS	-0.181	1	-1.25213
MOCS2	-0.181	1	-1.25213
RAB21	-0.182	1	-1.25905
SAR1B	-0.182	1	-1.25905
EHD1	-0.182	1	-1.25905
CCT7	-0.182	1	-1.25905
C3ORF58	-0.183	1	-1.26597
RAPGEF6	-0.184	1	-1.27289
IFT122	-0.184	1	-1.27289
DOPEY2	-0.184	1	-1.27289
PACS1	-0.184	1	-1.27289
METTL7A	-0.184	1	-1.27289
HLTF	-0.185	1	-1.2798
MRPS35	-0.185	1	-1.2798
CDC42EP1	-0.186	1	-1.28672
CYFIP2	-0.187	1	-1.29364
UBE2D1	-0.187	1	-1.29364
ASNS	-0.187	1	-1.29364
SC4MOL	-0.187	1	-1.29364
ZCCHC11	-0.187	1	-1.29364
IPO8	-0.188	1	-1.30056
TUBD1	-0.188	1	-1.30056
IDI1	-0.189	1	-1.30747
KATNB1	-0.19	1	-1.31439
CTU2	-0.191	1	-1.32131
IFIT5	-0.191	1	-1.32131
SF3B2	-0.192	1	-1.32823
AP3M2	-0.192	1	-1.32823
TWF1	-0.192	1	-1.32823
RBM12	-0.193	1	-1.33515
QPCTL	-0.193	1	-1.33515
PIGS	-0.194	1	-1.34206
ZNF622	-0.195	1	-1.34898
VPS16	-0.195	1	-1.34898
SAR1A	-0.196	1	-1.3559
SYNJ1	-0.196	1	-1.3559
PSMD7	-0.198	1	-1.36974
COASY	-0.198	1	-1.36974
VPS33B	-0.199	1	-1.37665
CYP51A1	-0.199	1	-1.37665
SEC11C	-0.2	1	-1.38357
NSA2	-0.202	1	-1.39741
DUSP9	-0.202	1	-1.39741
NXN	-0.202	1	-1.39741
AP2A1	-0.203	1	-1.40432
VPS4A	-0.203	1	-1.40432
TMLHE	-0.203	1	-1.40432
MPI	-0.203	1	-1.40432
MTR	-0.203	1	-1.40432
LDLRAP1	-0.203	1	-1.40432
HSPA4L	-0.204	1	-1.41124
DRG2	-0.204	1	-1.41124
LYPLA2	-0.204	1	-1.41124
PAFAH1B3	-0.204	1	-1.41124
RPSA	-0.205	1	-1.41816
ALDH1L2	-0.205	1	-1.41816
PHGDH	-0.205	1	-1.41816
PRMT5	-0.206	1	-1.42508
FERMT2	-0.206	1	-1.42508
EEF1E1	-0.206	1	-1.42508
HK1	-0.206	1	-1.42508
EXOSC3	-0.206	1	-1.42508
SLC1A4	-0.207	1	-1.432
PRKCA	-0.208	1	-1.43891
ESF1	-0.208	1	-1.43891
RPL18	-0.209	1	-1.44583
RHEB	-0.209	1	-1.44583
NOL6	-0.209	1	-1.44583
COTL1	-0.21	1	-1.45275
CDIPT	-0.21	1	-1.45275
RAB34	-0.21	1	-1.45275
UBE4A	-0.21	1	-1.45275
LNPEP	-0.211	1	-1.45967
ITPK1	-0.211	1	-1.45967
SENP1	-0.212	1	-1.46659
PRKRA	-0.212	1	-1.46659
MAP2K6	-0.212	1	-1.46659
ATXN2L	-0.212	1	-1.46659
EFTUD1	-0.213	1	-1.4735
NDUFB10	-0.214	1	-1.48042
HEATR5B	-0.215	1	-1.48734
ARF1	-0.215	1	-1.48734
TMEM201	-0.215	1	-1.48734
AP2A2	-0.215	1	-1.48734
CCNC	-0.216	1	-1.49426
NSUN5	-0.216	1	-1.49426
MOBKL1A	-0.216	1	-1.49426
ARL5B	-0.217	1	-1.50117
LSM4	-0.217	1	-1.50117
EIF2B4	-0.217	1	-1.50117
ZFYVE21	-0.217	1	-1.50117
CAMK2G	-0.218	1	-1.50809
NCOR1	-0.218	1	-1.50809
TLN1	-0.218	1	-1.50809
FRMD6	-0.218	1	-1.50809
EIF4ENIF1	-0.218	1	-1.50809
MORF4L1	-0.219	1	-1.51501
BRP44	-0.22	1	-1.52193
RTCD1	-0.22	1	-1.52193
PCMT1	-0.221	1	-1.52885
UPP1	-0.223	1	-1.54268
DHX34	-0.223	1	-1.54268
EIF2S1	-0.223	1	-1.54268
PCK2	-0.223	1	-1.54268
ACOT7	-0.223	1	-1.54268
HDAC6	-0.224	1	-1.5496
RAD54L2	-0.225	1	-1.55652
ACOT1	-0.225	1	-1.55652
CHD1L	-0.226	1	-1.56343
COPS5	-0.226	1	-1.56343
UGGT1	-0.227	1	-1.57035
CNN2	-0.227	1	-1.57035
C2ORF56	-0.227	1	-1.57035
RPA3	-0.227	1	-1.57035
PFN2	-0.229	1	-1.58419
AGTPBP1	-0.229	1	-1.58419
CPSF3L	-0.229	1	-1.58419
MAT2A	-0.229	1	-1.58419
BAT2L1	-0.229	1	-1.58419
IQSEC1	-0.23	1	-1.59111
RPL27A	-0.231	1	-1.59802
AASDHPPT	-0.231	1	-1.59802
POLR1A	-0.232	1	-1.60494
RINT1	-0.232	1	-1.60494
SF1	-0.233	1	-1.61186
VAPB	-0.234	1	-1.61878
PAN2	-0.236	1	-1.63261
CLN8	-0.236	1	-1.63261
DBN1	-0.238	1	-1.64645
SMAP2	-0.238	1	-1.64645
ZNF740	-0.238	1	-1.64645
EIF3B	-0.238	1	-1.64645
EIF1AX	-0.238	1	-1.64645
ESRP2	-0.24	1	-1.66028
SNX30	-0.24	1	-1.66028
HK2	-0.24	1	-1.66028
RPL23	-0.241	1	-1.6672
GCLC	-0.241	1	-1.6672
SDHD	-0.241	1	-1.6672
DNAJC13	-0.242	1	-1.67412
AMMECR1	-0.243	1	-1.68104
AACS	-0.243	1	-1.68104
IGHMBP2	-0.243	1	-1.68104
SDCBP	-0.243	1	-1.68104
ABTB2	-0.244	1	-1.68796
CBX2	-0.244	1	-1.68796
APRT	-0.244	1	-1.68796
PFKP	-0.245	1	-1.69487
KATNA1	-0.245	1	-1.69487
AGFG2	-0.245	1	-1.69487
FLNC	-0.246	1	-1.70179
HIPK2	-0.246	1	-1.70179
ISYNA1	-0.247	1	-1.70871
NCOR2	-0.248	1	-1.71563
PARP1	-0.248	1	-1.71563
DUSP3	-0.248	1	-1.71563
PAQR4	-0.248	1	-1.71563
ZMYM1	-0.248	1	-1.71563
USP11	-0.25	1	-1.72946
SUZ12	-0.25	1	-1.72946
RPL24	-0.251	1	-1.73638
MAPKAPK2	-0.252	1	-1.7433
CUL2	-0.253	1	-1.75022
WHSC2	-0.254	1	-1.75713
ARPC1B	-0.254	1	-1.75713
MTIF2	-0.256	1	-1.77097
NUBP2	-0.257	1	-1.77789
STRBP	-0.258	1	-1.78481
CBWD2	-0.259	1	-1.79172
MMS19	-0.261	1	-1.80556
WDR36	-0.262	1	-1.81248
ACOT13	-0.263	1	-1.8194
TIMM44	-0.263	1	-1.8194
SCCPDH	-0.264	1	-1.82631
CDC73	-0.264	1	-1.82631
RNF160	-0.264	1	-1.82631
WDR19	-0.265	1	-1.83323
MRPL28	-0.265	1	-1.83323
NAA35	-0.265	1	-1.83323
KPNA3	-0.267	1	-1.84707
HECA	-0.267	1	-1.84707
RPL27	-0.269	1	-1.8609
PDXP	-0.269	1	-1.8609
CSTF3	-0.27	1	-1.86782
DNAJB4	-0.27	1	-1.86782
SULT1A1	-0.27	1	-1.86782
EIF3F	-0.271	1	-1.87474
ERI3	-0.271	1	-1.87474
DOCK1	-0.272	1	-1.88166
DYM	-0.273	1	-1.88857
ALDH4A1	-0.273	1	-1.88857
PLEKHG1	-0.273	1	-1.88857
KIAA0196	-0.273	1	-1.88857
VPS13A	-0.274	1	-1.89549
INTS6	-0.275	1	-1.90241
GYS1	-0.276	1	-1.90933
CISD1	-0.276	1	-1.90933
HEATR6	-0.277	1	-1.91625
C2ORF44	-0.277	1	-1.91625
POLR1B	-0.279	1	-1.93008
QIL1	-0.28	1	-1.937
RAPGEF2	-0.281	1	-1.94392
DVL2	-0.281	1	-1.94392
WASL	-0.281	1	-1.94392
DOLPP1	-0.283	1	-1.95775
ITM2C	-0.284	1	-1.96467
KIF16B	-0.286	1	-1.97851
CCAR1	-0.286	1	-1.97851
NDUFAF3	-0.286	1	-1.97851
EXOC3	-0.286	1	-1.97851
C12ORF23	-0.292	1	-2.02001
AMFR	-0.292	1	-2.02001
C3ORF38	-0.293	1	-2.02693
TPP2	-0.294	1	-2.03385
ALDH1L1	-0.294	1	-2.03385
XRCC6	-0.295	1	-2.04077
GFPT2	-0.295	1	-2.04077
NAE1	-0.298	1	-2.06152
MBD4	-0.3	1	-2.07536
XPO6	-0.3	1	-2.07536
NUDT16L1	-0.302	1	-2.08919
SMUG1	-0.305	1	-2.10995
C17ORF42	-0.306	1	-2.11686
ST13	-0.307	1	-2.12378
ECD	-0.31	1	-2.14453
HDAC8	-0.31	1	-2.14453
STX5	-0.312	1	-2.15837
NF1	-0.312	1	-2.15837
IDH1	-0.315	1	-2.17912
EIF4E2	-0.317	1	-2.19296
TPRKB	-0.322	1	-2.22755
PHKB	-0.323	1	-2.23447
MYO9A	-0.326	1	-2.25522
MYO9B	-0.326	1	-2.25522
EDRF1	-0.328	1	-2.26906
RNH1	-0.329	1	-2.27597
PRKCQ	-0.329	1	-2.27597
FSCN1	-0.33	1	-2.28289
GPD1L	-0.332	1	-2.29673
ASPH	-0.332	1	-2.29673
ZNF33A	-0.335	1	-2.31748
AP4S1	-0.335	1	-2.31748
NUDT2	-0.335	1	-2.31748
GOLPH3	-0.339	1	-2.34515
HIST1H2AB	-0.34	1	-2.35207
HIST2H2AC	-0.34	1	-2.35207
TTC39A	-0.34	1	-2.35207
FDFT1	-0.341	1	-2.35899
DONSON	-0.341	1	-2.35899
SSBP1	-0.343	1	-2.37282
RPA1	-0.346	1	-2.39358
SLC7A3	-0.346	1	-2.39358
ANLN	-0.347	1	-2.4005
PRTFDC1	-0.348	1	-2.40741
INPP4A	-0.351	1	-2.42817
EIF2C2	-0.353	1	-2.442
PSEN1	-0.353	1	-2.442
TPR	-0.355	1	-2.45584
CLN6	-0.359	1	-2.48351
SERPINB6	-0.361	1	-2.49735
PPP1R8	-0.367	1	-2.53885
TFDP1	-0.367	1	-2.53885
FTO	-0.367	1	-2.53885
RAC1	-0.37	1	-2.55961
XRCC5	-0.376	1	-2.60111
NDUFAF4	-0.376	1	-2.60111
POLR3A	-0.377	1	-2.60803
MUM1	-0.38	1	-2.62878
FHL1	-0.381	1	-2.6357
C9ORF125	-0.381	1	-2.6357
METTL7B	-0.383	1	-2.64954
FIGNL1	-0.393	1	-2.71872
RCOR3	-0.396	1	-2.73947
METT10D	-0.4	1	-2.76714
PAPD4	-0.404	1	-2.79481
DVL3	-0.406	1	-2.80865
SMN1	-0.415	1	-2.87091
KDM4B	-0.425	1	-2.94009
AP1G2	-0.428	1	-2.96084
EXOSC1	-0.436	1	-3.01618
MYO1C	-0.443	1	-3.06461
CKAP2	-0.447	1	-3.09228
ASS1	-0.452	1	-3.12687
VPS25	-0.452	1	-3.12687
GLI3	-0.459	1	-3.17529
COIL	-0.471	1	-3.25831
ARL3	-0.472	1	-3.26523
MTFMT	-0.475	1	-3.28598
INTS3	-0.482	1	-3.33441
G3BP2	-0.496	1	-3.43126
HSPA13	-0.498	1	-3.44509
TFDP2	-0.502	1	-3.47276
MCAT	-0.505	1	-3.49352
TRUB1	-0.509	1	-3.52119
SNRPF	-0.511	1	-3.53502
DDX42	-0.518	1	-3.58345
SLC30A5	-0.523	1	-3.61804
C3ORF1	-0.528	1	-3.65263
UPRT	-0.53	1	-3.66646
TMEM14C	-0.558	1	-3.86016
HIGD1A	-0.558	1	-3.86016
SNRPD2	-0.567	1	-3.92242
ACSF2	-0.571	1	-3.95009
CNNM3	-0.576	1	-3.98468
PTDSS1	-0.583	1	-4.03311
FAF1	-0.595	1	-4.11612
PARG	-0.61	1	-4.21989
VPS13D	-0.651	1	-4.50352
C8ORF38	-0.674	1	-4.66263
SELENBP1	-0.686	1	-4.74565
NAB2	-0.729	1	-5.04312
RPL36	-0.782	1	-5.40976
SNRPE	-0.915	1	-6.32984
CORO2A	-1.019	1	-7.04929
POLQ	-1.067	1	-7.38135
