name	logFC	P.Value	t	TFDatabase
MED7	0.564562	0.137994135601179	1.637563	absent
SUSD5	0.562564	0.149228340413818	1.586104	absent
ADGRL2	0.56146	0.274224109357327	1.168943	absent
KRT71	0.560431	0.567721295974609	0.594455	absent
ELL	0.559724	0.154162025924258	1.564605	absent
PAXBP1	0.557986	0.190122338339093	1.424182	absent
REXO2	0.554453	0.272183280544255	1.174307	absent
UTP3	0.554099	0.394227260443864	0.897467	absent
LYAR	0.553816	0.207733383745227	1.363751	absent
POLR1H	0.553042	0.405035187394701	0.876227	absent
H2BC10	0.550566	0.426699014095176	0.834828	absent
H2BC12	0.550566	0.426699014095176	0.834828	absent
H2BC12L	0.550566	0.426699014095176	0.834828	absent
H2BC13	0.550566	0.426699014095176	0.834828	absent
H2BC14	0.550566	0.426699014095176	0.834828	absent
H2BC15	0.550566	0.426699014095176	0.834828	absent
H2BC18	0.550566	0.426699014095176	0.834828	absent
H2BC5	0.550566	0.426699014095176	0.834828	absent
H2BC9	0.550566	0.426699014095176	0.834828	absent
ZCCHC7	0.548818	0.302161123864496	1.098556	absent
CCDC85B	0.548144	0.159858872962731	1.540536	absent
SNPH	0.546037	0.0994155012557105	1.849668	absent
ORC6	0.542376	0.128509739308191	1.684069	absent
SIX1	0.5408	0.119826501514174	1.7295	absent
TTMP	0.540671	0.348067683901973	0.993261	absent
GPAT3	0.539414	0.366379055612517	0.954201	absent
SRSF9	0.539136	0.211282577907575	1.35211	absent
LTN1	0.537875	0.340965125610634	1.008827	absent
SRSF8	0.534961	0.26933955367239	1.181836	absent
EBNA1BP2	0.532405	0.505579928196677	0.695107	absent
BCL2L11	0.523358	0.393589317226479	0.898734	absent
MEIS3	0.518326	0.210680844310341	1.354072	absent
MEIS3P1	0.518326	0.210680844310341	1.354072	absent
ZFYVE27	0.518077	0.344440041839161	1.001181	absent
EIF1AD	0.517346	0.2000164497742	1.389664	absent
LSM4	0.513085	0.163612529387729	1.525093	absent
NCBP2L	0.512824	0.15504088935012	1.56084	absent
C5orf22	0.511319	0.509946592900662	0.687798	absent
PLEKHA2	0.510587	0.542350921791539	0.634715	absent
ERICH1	0.508211	0.256734167413611	1.216011	absent
CCDC7	0.507867	0.316228846440682	1.065047	absent
ENOX1	0.507867	0.316228846440682	1.065047	absent
YY2	0.506016	0.0935254974080891	1.888674	absent
PRNP	0.505347	0.621598616063193	0.512169	absent
SLX9	0.504763	0.250273284592225	1.234064	absent
PWWP2A	0.499709	0.161730457347054	1.532796	absent
MPHOSPH10	0.499555	0.291544226432828	1.124668	absent
NOL8	0.499271	0.250233988556091	1.234175	absent
NOP16	0.496269	0.235896401224463	1.275664	absent
ZNF444	0.496063	0.226274969299142	1.304705	absent
FHL3	0.496053	0.0722798117125939	2.052017	absent
SAR1B	0.495516	0.586379574285767	0.565496	absent
TRIM28	0.493317	0.0719157281207916	2.055202	absent
YAE1	0.49061	0.579598638109061	0.57596	absent
NOLC1	0.48824	0.523777047791121	0.664899	absent
MNAT1	0.48542	0.376645265187842	0.932932	absent
NAT8L	0.482751	0.426682135576174	0.83486	absent
HNRNPF	0.482516	0.40529432482582	0.875723	absent
CREBZF	0.480707	0.191266780856019	1.420111	absent
GAR1	0.476826	0.382908507180663	0.920163	absent
ABHD17B	0.473925	0.395683755681179	0.894581	absent
SAE1	0.470435	0.323080195460861	1.049146	absent
SUPT3H	0.465732	0.437784513893644	0.814206	absent
CEP41	0.464095	0.191905287708106	1.417848	absent
KRT82	0.462972	0.0674549501629317	2.09554	absent
MIS12	0.462188	0.223430333938734	1.31349	absent
PDCD10	0.461352	0.653825422709831	0.464724	absent
SFR1	0.460385	0.309945240739525	1.079867	absent
DDI2	0.460303	0.490099222562023	0.721345	absent
MRPS6	0.459702	0.374021110207009	0.938328	absent
MEX3A	0.457292	0.401465008796039	0.883198	absent
DHX33	0.45583	0.400915405936915	0.884275	absent
CCDC12	0.454622	0.366638755542346	0.953658	absent
EIF4E	0.452873	0.505750199779538	0.694822	absent
CIR1	0.452592	0.190828179178489	1.421669	absent
ZNF143	0.451976	0.148316488640822	1.590148	absent
TDP2	0.450169	0.251045335258235	1.231886	absent
GTF2E1	0.449166	0.428271136146229	0.831882	absent
DNAJC8	0.448675	0.387408898656635	0.911082	absent
UBE2S	0.448462	0.494384922402486	0.714029	absent
ZNF593	0.447063	0.47288681471993	0.751145	absent
CCDC97	0.446673	0.303885701047358	1.094383	absent
PPIL3	0.44477	0.0474514288848951	2.316077	absent
PDCL3	0.444319	0.465645685187147	0.763893	absent
SMNDC1	0.444294	0.295491742365799	1.114873	absent
SPTBN4	0.441758	0.390433321804875	0.905022	absent
ZNF500	0.43925	0.346614618789312	0.996426	absent
KHDRBS2	0.438954	0.12863638273969	1.683428	absent
RSPRY1	0.437305	0.196587652418125	1.401455	absent
NFIL3	0.433712	0.274144857393197	1.169151	absent
SRSF2	0.431815	0.203635984194967	1.377404	absent
NOP14	0.429944	0.309999073711749	1.079739	absent
RBM7	0.428473	0.0808313952469929	1.981354	absent
PSMG1	0.427952	0.365997030221662	0.955001	absent
HIPK1	0.424703	0.210848040363281	1.353526	absent
SLC4A1AP	0.424485	0.327949435253883	1.038003	absent
GPC4	0.423558	0.194773884333908	1.407765	absent
SOX18	0.423251	0.349127565539463	0.990959	absent
DSTN	0.421944	0.388457586881197	0.908977	absent
XPO6	0.421064	0.587452823933199	0.563845	absent
KRAS	0.418609	0.309529175730218	1.080857	absent
TTF1	0.418578	0.257590780844073	1.213645	absent
CYP20A1	0.416963	0.27294623262103	1.172298	absent
IRF2BP2	0.416145	0.237236945265883	1.271697	absent
RBM4	0.415927	0.326234063674017	1.041914	absent
NUP62	0.415622	0.454494453296983	0.783782	absent
MYL2	0.415513	0.469105750488765	0.757786	absent
EGFL7	0.4138	0.14710843232533	1.59554	absent
GNL3	0.413745	0.254669749789602	1.221738	absent
CKS1B	0.412702	0.388147766321378	0.909598	absent
NIP7	0.412456	0.411548252627228	0.863621	absent
ZRANB2	0.412336	0.243186900231408	1.254313	absent
BSN	0.411804	0.20558071401496	1.370895	absent
ARID3A	0.410406	0.0599102727341047	2.17007	absent
RRP1	0.409247	0.414058707950276	0.8588	absent
YY1	0.406758	0.41484972519407	0.857285	absent
RBMXL3	0.406501	0.276736996252954	1.162383	absent
RPL15	0.404523	0.63851436130969	0.487117	absent
PHAX	0.404241	0.323702908206683	1.047713	absent
FBRS	0.40246	0.294308028716127	1.117799	absent
SMAP	0.400724	0.401032011742075	0.884047	absent
ZNF580	0.400177	0.293339613217457	1.1202	absent
ZC3H8	0.400135	0.289589449697057	1.129558	absent
GNL2	0.399901	0.326411078820126	1.041509	absent
DAD1	0.39956	0.287937233321011	1.133712	absent
EXOC8	0.399441	0.52925817730952	0.655926	absent
ZNF787	0.398252	0.28897108877246	1.131111	absent
FBXO11	0.397962	0.408531476454981	0.869443	absent
NPM1	0.397438	0.568989101133735	0.59247	absent
KRI1	0.39735	0.355127781840512	0.978023	absent
IFFO1	0.39647	0.553231762709266	0.617317	absent
QRICH1	0.395539	0.409343413143441	0.867873	absent
KRT35	0.394637	0.361151367733481	0.965201	absent
POLR2D	0.394208	0.522738884052225	0.666605	absent
DDX56	0.393324	0.254080030281894	1.223381	absent
CACUL1	0.39318	0.2359149582906	1.275609	absent
NFATC1	0.393147	0.503840677612098	0.69803	absent
DPYSL5	0.392762	0.540902456983617	0.637047	absent
PPIE	0.391513	0.401333055259335	0.883457	absent
SNU13	0.391368	0.453507339085093	0.785558	absent
FAM76A	0.391191	0.472492665941584	0.751836	absent
CEP57	0.390478	0.430178208484024	0.828317	absent
ING5	0.38995	0.33347919938657	1.025501	absent
INTS14	0.389871	0.480310092642528	0.738209	absent
ZMAT2	0.38892	0.321441842198592	1.052924	absent
NTMT1	0.388487	0.557856144282403	0.609984	absent
FDPS	0.385285	0.41516942385342	0.856673	absent
PHF10	0.384997	0.380856606445699	0.92433	absent
VEZF1	0.384793	0.0994010877390391	1.849761	absent
PCBP2	0.384225	0.511778378615143	0.684743	absent
RBMXL2	0.383801	0.232187340773034	1.286739	absent
RRP36	0.383564	0.336325257153646	1.019128	absent
PPIL4	0.383116	0.104219288828485	1.819437	absent
SURF2	0.382634	0.465804295529504	0.763612	absent
GATA4	0.38233	0.251430136764963	1.230803	absent
RNF41	0.382174	0.0546755474250491	2.227391	absent
PRKAR1B	0.382031	0.544687089397647	0.630963	absent
CYC1	0.381329	0.211174510861601	1.352462	absent
PWP1	0.381249	0.426450026598045	0.835296	absent
RPS29	0.381087	0.435038140518255	0.819282	absent
MBD4	0.380651	0.24962155926264	1.235906	absent
RNF113A	0.380309	0.132862227041785	1.66235	absent
ZHX3	0.378564	0.184704382516816	1.443753	absent
GOLGA7	0.378542	0.108923980140869	1.791072	absent
HNRNPD	0.378128	0.358870187646025	0.970038	absent
BCLAF1	0.377902	0.266899374017454	1.188348	absent
MRPL45	0.377489	0.391281193248022	0.903329	absent
PRR14L	0.376306	0.227615002724507	1.300598	absent
TAF8	0.376189	0.239424562915867	1.265264	absent
GON4L	0.374967	0.21365203804402	1.344431	absent
GGNBP2	0.374948	0.56081151459539	0.605315	absent
MBD3	0.373734	0.313336208666685	1.07184	absent
RBMXL1	0.373721	0.0941054624983144	1.884732	absent
RWDD4	0.373515	0.154080967175156	1.564953	absent
CCDC86	0.373394	0.348592408842548	0.99212	absent
KIN	0.373269	0.140925097163958	1.623781	absent
LRIF1	0.3732	0.169669219111688	1.500828	absent
ZNF207	0.372949	0.0774450184901573	2.008434	absent
ZFP37	0.372308	0.371367081702893	0.943813	absent
FTSJ3	0.372067	0.298452713582258	1.107593	absent
WBP4	0.372008	0.381486984737147	0.923048	absent
GDI2	0.371452	0.368439258515047	0.949898	absent
NGDN	0.370993	0.534364562065236	0.647616	absent
DNTTIP2	0.370429	0.402729133001119	0.880725	absent
NIT2	0.368984	0.547349689817604	0.626697	absent
SENP2	0.368599	0.512038257112339	0.68431	absent
NVL	0.367962	0.418073708689883	0.851131	absent
PYGO2	0.366748	0.362618427219145	0.962102	absent
NCL	0.365855	0.503602182005217	0.698431	absent
TOP1MT	0.364803	0.417102265594976	0.852982	absent
SUPT4H1	0.364392	0.076641440222824	2.015027	absent
PAF1	0.364196	0.127847972312405	1.68743	absent
CD2BP2	0.362699	0.315975021827699	1.065641	absent
ZEB1	0.362478	0.427840263861483	0.832688	absent
SRFBP1	0.362244	0.443578221336672	0.80357	absent
EYA3	0.36218	0.296163841819529	1.113215	absent
GMEB2	0.362079	0.450170953166921	0.791581	absent
NAA38	0.36205	0.441516369058599	0.807344	absent
RINT1	0.36197	0.553408805513109	0.617036	absent
ACTA1	0.361583	0.343427752556464	1.003402	absent
ACTA2	0.361583	0.343427752556464	1.003402	absent
ACTC1	0.361583	0.343427752556464	1.003402	absent
ACTG2	0.361583	0.343427752556464	1.003402	absent
GLRX3	0.360322	0.653718016937883	0.46488	absent
CENPJ	0.359721	0.403279366636909	0.87965	absent
RITA1	0.359396	0.247546737809953	1.241798	absent
RBM19	0.359387	0.407383096081095	0.871667	absent
TNRC18	0.35864	0.124838428798244	1.702921	absent
GRSF1	0.357563	0.293980389104055	1.118611	absent
MRFAP1	0.356837	0.354223897958487	0.979962	absent
ATXN7L2	0.355877	0.216795063981505	1.334357	absent
HOXC4	0.355011	0.441475368570348	0.80742	absent
RSU1	0.353734	0.574314802517227	0.584161	absent
RPP38	0.353515	0.398756618207433	0.888516	absent
SRP9	0.353427	0.634789006526551	0.492605	absent
GSTO1	0.352276	0.336438638065597	1.018875	absent
RBFOX1	0.351637	0.531568107339897	0.652161	absent
RBFOX2	0.351637	0.531568107339897	0.652161	absent
RBMX	0.351568	0.119199935697083	1.732894	absent
RYBP	0.350923	0.34581556613842	0.99817	absent
YAF2	0.350923	0.34581556613842	0.99817	absent
KDM5C	0.349867	0.217700820184619	1.331476	absent
FAM219A	0.349646	0.251605425631255	1.23031	absent
POLR2C	0.349375	0.401745231333796	0.88265	absent
HEXIM1	0.348046	0.424400645876939	0.83915	absent
ILF3	0.347346	0.0655243109876088	2.113807	absent
RNF20	0.346395	0.184999421997698	1.442674	absent
YJU2	0.346387	0.167258405359853	1.510393	absent
TPBG	0.346184	0.351249124736267	0.986366	absent
HIRIP3	0.346127	0.135778438370745	1.64816	absent
PIGL	0.345849	0.409542777081479	0.867488	absent
PABPN1	0.345496	0.537911873633931	0.641872	absent
FOXK1	0.345429	0.553372314849699	0.617094	absent
UTP14A	0.34523	0.2926889175646	1.121817	absent
CBX5	0.344465	0.49828862693146	0.707401	absent
RBBP7	0.343348	0.551889699399727	0.619452	absent
ZHX2	0.342495	0.255812155928365	1.218564	absent
CSNK2B	0.34096	0.509607814878535	0.688364	absent
AATF	0.338887	0.584842357779431	0.567862	absent
CCDC117	0.337925	0.486618774190846	0.727316	absent
LRP12	0.337679	0.54841845622864	0.624989	absent
MPHOSPH6	0.33756	0.604348629282608	0.538081	absent
PQBP1	0.337545	0.339972133123603	1.011022	absent
SUB1	0.336872	0.547143751208798	0.627027	absent
USP1	0.336866	0.312214940501958	1.074487	absent
ODR4	0.335852	0.365276157786786	0.956512	absent
GSR	0.334592	0.35209793714106	0.984535	absent
NFATC2IP	0.334013	0.345228370463147	0.999454	absent
BCL7B	0.333368	0.507103865985107	0.692552	absent
DPF2	0.333288	0.241647560783649	1.258776	absent
CADM4	0.333122	0.648475814662705	0.472518	absent
TOPORS	0.332382	0.404923938258791	0.876444	absent
SRSF3	0.330654	0.301395129697552	1.100416	absent
TECR	0.3289	0.5916749836248	0.55737	absent
SPTY2D1	0.328629	0.528402368962951	0.657323	absent
RPS21	0.327794	0.57384767515442	0.584888	absent
KRT25	0.327769	0.604184195285766	0.53833	absent
NHP2	0.3274	0.175820101388899	1.47696	absent
SLC29A1	0.326999	0.417953194752375	0.85136	absent
ULBP3	0.326906	0.314615464828418	1.06883	absent
ESF1	0.326288	0.43634806863069	0.816858	absent
PRKRIP1	0.32525	0.509610217376007	0.68836	absent
GOLPH3L	0.325092	0.524682784832367	0.663412	absent
ELOA	0.324927	0.258935557870733	1.209945	absent
HOXA6	0.324707	0.412432320020114	0.861921	absent
HOXA7	0.324707	0.412432320020114	0.861921	absent
HOXB5	0.324707	0.412432320020114	0.861921	absent
HOXB7	0.324707	0.412432320020114	0.861921	absent
HOXC5	0.324707	0.412432320020114	0.861921	absent
HOXC6	0.324707	0.412432320020114	0.861921	absent
HOXD9	0.324707	0.412432320020114	0.861921	absent
RBM8A	0.324191	0.575651282661658	0.582083	absent
ING1	0.323744	0.23845971552824	1.268095	absent
ZGPAT	0.323495	0.380861661290828	0.924319	absent
SRSF1	0.323244	0.386496843227843	0.912916	absent
METTL13	0.323025	0.529286012424053	0.65588	absent
NUFIP1	0.32147	0.202732950600448	1.380445	absent
KNOP1	0.321137	0.435627105536738	0.818191	absent
FOXC2	0.320774	0.397667677037164	0.890661	absent
RIMOC1	0.320252	0.596426834838404	0.550112	absent
MAZ	0.320226	0.0754115111255649	2.025248	absent
MORF4L2	0.320025	0.442329332065847	0.805855	absent
MALT1	0.319777	0.518818632585967	0.673065	absent
RPL23A	0.319272	0.195352342643013	1.405747	absent
ABL1	0.319245	0.178938418790315	1.46514	absent
TPM1	0.318888	0.279449788806704	1.155354	absent
PRPF18	0.318563	0.2216264372025	1.31911	absent
SRSF7	0.318211	0.326001701624971	1.042445	absent
CCDC51	0.317239	0.322386283196498	1.050744	absent
ZWINT	0.316958	0.291633851134176	1.124445	absent
UBE2H	0.315739	0.527837816627377	0.658245	absent
SMARCC1	0.315447	0.327587943123025	1.038825	absent
RBM18	0.31542	0.411484668689666	0.863744	absent
STAU1	0.314716	0.523306850441603	0.665671	absent
BUD13	0.314456	0.427312506114429	0.833678	absent
HNRNPDL	0.313955	0.363990265090081	0.959213	absent
NUBP1	0.313761	0.365570527953534	0.955895	absent
PSME3	0.313043	0.595962395101512	0.55082	absent
SRSF10	0.312964	0.200959910026793	1.38645	absent
LONP1	0.312831	0.416409223367742	0.854304	absent
TCAF1	0.312384	0.422399062273613	0.842927	absent
RBM17	0.31062	0.543501062258128	0.632867	absent
HNRNPA3	0.310221	0.307124602258854	1.086596	absent
PTGS2	0.309654	0.628582171041084	0.501785	absent
TUT1	0.309178	0.486073727773146	0.728253	absent
BAHD1	0.307536	0.412053378009407	0.862649	absent
PPRC1	0.307273	0.459015729908807	0.775679	absent
TCF4	0.306956	0.281572041107467	1.149894	absent
TLE7	0.306819	0.252399099769073	1.228082	absent
NOP2	0.306414	0.34590515670989	0.997975	absent
EHD4	0.306325	0.611014418530642	0.528023	absent
SETSIP	0.306286	0.664816867934844	0.448805	absent
ZC3H18	0.305688	0.25104344481563	1.231892	absent
ARMC6	0.305686	0.589367084818922	0.560906	absent
HNRNPA2B1	0.305031	0.128180638170601	1.685739	absent
IWS1	0.305009	0.273216164901513	1.171589	absent
RMI1	0.304837	0.320635756642368	1.054789	absent
SFXN3	0.304773	0.693194604306059	0.40826	absent
H2AC21	0.304452	0.612554417752912	0.525707	absent
CENPH	0.304193	0.615932237140399	0.520639	absent
WBP11	0.303654	0.246232333579773	1.245551	absent
RPS5	0.303278	0.222408884427116	1.316668	absent
ATP6V1C1	0.303033	0.288404287985612	1.132536	absent
KRT87P	0.302997	0.80141423479793	0.25953	absent
PDLIM3	0.302715	0.411947318080257	0.862853	absent
HEXIM2	0.302595	0.475999730918484	0.745705	absent
CCS	0.302347	0.614676081867223	0.522522	absent
NKRF	0.30232	0.37614581881691	0.933957	absent
PRDX3	0.301971	0.557127430646729	0.611137	absent
TRA2B	0.301223	0.387872339613225	0.910151	absent
PITX1	0.300927	0.419948703734568	0.847567	absent
ARHGAP11B	0.30047	0.267642202698491	1.186361	absent
MEIS1	0.300285	0.277068333746676	1.161521	absent
UTP14C	0.299473	0.322286124235201	1.050975	absent
ZNF581	0.299138	0.255007082343377	1.2208	absent
DHX16	0.298393	0.208680087761039	1.360629	absent
TM9SF4	0.29753	0.555777886633378	0.613275	absent
BUD23	0.297349	0.274194209664552	1.169022	absent
POLE3	0.296631	0.613240203695082	0.524677	absent
THOC7	0.296631	0.53046549689448	0.653957	absent
BOP1	0.296458	0.373842347183427	0.938696	absent
HOXC8	0.296256	0.253962609148749	1.223709	absent
KRR1	0.296132	0.388761803883	0.908367	absent
CTDSPL2	0.296018	0.276981288816789	1.161748	absent
EEFSEC	0.293953	0.654713646818393	0.463433	absent
P3H4	0.292908	0.227696830194865	1.300348	absent
ERH	0.292199	0.672785849519943	0.437341	absent
TAF10	0.292165	0.498554069456203	0.706951	absent
TMA16	0.291315	0.269639385664759	1.181039	absent
BANF1	0.291214	0.127930884701713	1.687008	absent
EXOSC4	0.291183	0.625830124485149	0.50587	absent
PPA1	0.291121	0.591778181944851	0.557212	absent
ZFP42	0.290839	0.36910183171949	0.948518	absent
PI4K2A	0.290692	0.493853193960205	0.714935	absent
SUPT5H	0.290125	0.383510682271126	0.918944	absent
RNASEH2A	0.28981	0.649936553672777	0.470387	absent
LTO1	0.289785	0.546756620430454	0.627646	absent
ZSCAN26	0.289603	0.261248899795471	1.203616	absent
TIMM21	0.289162	0.456073077097606	0.780947	absent
ANP32E	0.289049	0.316871589083057	1.063544	absent
PHF12	0.288896	0.457089153635125	0.779125	absent
UBE2C	0.288862	0.582737413485	0.571108	absent
SIRT1	0.288804	0.408500986940465	0.869502	absent
SNRNP70	0.287851	0.25550785196567	1.219408	absent
MRPS11	0.28777	0.729362960757055	0.35762	absent
TAF15	0.287761	0.331735520455861	1.029426	absent
TSC22D3	0.28738	0.710011488011897	0.38458	absent
CRK	0.287371	0.459054143728232	0.775611	absent
HMGN5	0.287262	0.492274958670856	0.717626	absent
SNRPA1	0.28694	0.268528651940134	1.183995	absent
SET	0.286808	0.492168192693472	0.717808	absent
SCML1	0.286805	0.390713295783604	0.904462	absent
KHDRBS1	0.286584	0.255402301990282	1.219701	absent
CCDC138	0.286067	0.358475868265008	0.970877	absent
USP3	0.285873	0.496023733626873	0.711243	absent
DPY30	0.285627	0.483290147086793	0.733052	absent
BCAS2	0.285584	0.514449282162396	0.680301	absent
TSPAN6	0.285126	0.208782880547065	1.360291	absent
ABT1	0.284398	0.428836442746094	0.830824	absent
TP53RK	0.284374	0.611740163567704	0.526931	absent
FAM114A2	0.284227	0.546108513465453	0.628684	absent
UBE2T	0.283869	0.354224223293495	0.979961	absent
RBM27	0.283645	0.0605242291829295	2.163672	absent
RRP8	0.283554	0.442122004093471	0.806234	absent
DHX38	0.283358	0.271742728059994	1.17547	absent
SAFB	0.282685	0.405538176490019	0.875249	absent
RBM3	0.281967	0.598174023036735	0.547451	absent
KLHL7	0.280782	0.654900952516245	0.463161	absent
ING2	0.280643	0.316715326977487	1.063909	absent
WRNIP1	0.280323	0.51210238456808	0.684204	absent
ZIC1	0.279864	0.194699303350941	1.408025	absent
ZIC2	0.279864	0.194699303350941	1.408025	absent
ZIC4	0.279864	0.194699303350941	1.408025	absent
ZIC5	0.279864	0.194699303350941	1.408025	absent
DDX10	0.279085	0.262860721661375	1.199234	absent
WDR89	0.278903	0.358907230851037	0.969959	absent
SLC25A31	0.278818	0.64241913877781	0.481381	absent
STRN4	0.278796	0.398789518972959	0.888451	absent
RPL35A	0.277685	0.551915012064145	0.619412	absent
TTLL12	0.277672	0.593554631574891	0.554495	absent
CCDC88C	0.277432	0.413392787398845	0.860077	absent
HMGXB4	0.277049	0.256064335552791	1.217865	absent
TCOF1	0.276858	0.567346390026219	0.595042	absent
FDFT1	0.276053	0.63780833752063	0.488155	absent
HTATSF1	0.275924	0.46966542090039	0.756801	absent
SAAL1	0.275799	0.649184607063981	0.471484	absent
SF3B6	0.275565	0.5919792226722	0.556904	absent
MED1	0.275458	0.314103545057178	1.070034	absent
STRIP1	0.275341	0.435572114867344	0.818293	absent
KCTD2	0.274132	0.66899069335915	0.442792	absent
CWC27	0.27401	0.553942786875497	0.616187	absent
DNAJA2	0.273804	0.655580863826647	0.462173	absent
NDUFS5	0.273719	0.386008796800598	0.913899	absent
MYL9	0.273152	0.685891253152666	0.418622	absent
TICRR	0.273145	0.0850587582883604	1.949036	absent
KLF3	0.273071	0.213920700518433	1.343565	absent
ZNF503	0.272482	0.470551120263302	0.755243	absent
POLR1E	0.27221	0.584979150810359	0.567651	absent
PINX1	0.272086	0.397483604892575	0.891025	absent
RAD51AP1	0.272049	0.472440094610358	0.751928	absent
ANP32A	0.271947	0.472065925485853	0.752584	absent
HNRNPH1	0.271809	0.43290900449482	0.823231	absent
MED15	0.271673	0.53091828031511	0.653219	absent
EN2	0.271054	0.607041413247089	0.534011	absent
REXO4	0.271025	0.636644159397708	0.48987	absent
POLR2E	0.270682	0.654952764437658	0.463085	absent
RLIM	0.270097	0.454800138846853	0.783232	absent
RNF167	0.269936	0.534353839174609	0.647634	absent
